title	category	speaker	date	url	times
科协学术讲堂：生命科学学院系列学术报告	含弘讲坛	唐克轩教授（上海交通大学）	2016-06-08	/seeyon/xndxNewsData.do?method=userView&id=K2ZuaUZjbVJVTUFxOHZ6NXYyNVM4ZzRsbm0wM25BMEI=	3074
计信院前沿学术报告	含弘讲坛	周万雷  教授  澳大利亚迪肯大学	2016-06-02	/seeyon/xndxNewsData.do?method=userView&id=L2t3V1IycU01OW1sYWprMjErb1hTaFVQTWpEdk4rK1o=	2429
科协学术讲堂：校科协系列学术报告	含弘讲坛	虞文武教授	2016-07-05	/seeyon/xndxNewsData.do?method=userView&id=SDRPb3RiZ2VVcTNwdTVNVEJtdThCSG9RR1dXRDdzakE=	4256
含弘大讲﻿堂：哲学与我们的时代	含弘讲坛	吴晓明教授 复旦大学哲学学院教授、博士研究生导师	2016-06-04	/seeyon/xndxNewsData.do?method=userView&id=UlJZM0hGZHpDakwxUm1hU1J6bHdxTUwzYlN1S0hRZGc=	2580
西南大学计信院前沿学术报告： IBM教你如何提升大数据分析及数据科学的实战技能	含弘讲坛	Leo Wu (吴仲毓)博士	2016-06-14	/seeyon/xndxNewsData.do?method=userView&id=YzVmS1p1WDFMRUxIQVZTUXVUMW9OS3BPYVBVWW1iQ0w=	3540
﻿化学化工学院学术报告：Aminocatalytic Asymmetric Reactions of Diverse Enone Substrates	含弘讲坛	陈应春 教授	2016-06-06	/seeyon/xndxNewsData.do?method=userView&id=NE80N080b0crNCtXQnEvRVhQZmdDWVRvN1ZFTVViMEY=	3106
校医院性﻿健康教育与艾滋病防控讲座	含弘讲坛	李  纬	2016-06-16	/seeyon/xndxNewsData.do?method=userView&id=VFJnNXJ4REo0WGE2SCtLQU5NLzlVZFh0ZWFqY0ZHNkg=	5443
		王一鸣  研究员		/seeyon/xndxNewsData.do?method=userView&id=ajBWNnRzN09ac25WRFZHQ2pmRlo3RHJmRnRKcUJWcU4=	1536
		陈斌教授		/seeyon/xndxNewsData.do?method=userView&id=ZU5mS29GdmErcVFLWitLSFVjR3M3cGtHSERNeXZzZEQ=	1455
计信院前沿学术报告	含弘讲坛	孙建军	2016-05-27	/seeyon/xndxNewsData.do?method=userView&id=UEtQWmdQWDREL3ZsMGlHbmxXejBwcGRlL2dJNWsza1M=	1707
﻿科协学术讲堂：非介入性疫苗研发与产业化	含弘讲坛	唐代驹（De-chu Christopher Tang）（博士、教授，CEO，美国VaxDome公司）	2016-05-24	/seeyon/xndxNewsData.do?method=userView&id=cmJVMlBpMzRQYTI4YTl4ZkltZm1xNmVvTkdvblVPS2Y=	1148
﻿化学化工学院学术报告	含弘讲坛	周海兵 教授 (Prof. ZHOU Haibing)	2016-05-25	/seeyon/xndxNewsData.do?method=userView&id=RGIwMjNjMkRFdTRFZ0U5bEViV2M1UldhbENBYktpMGk=	1393
计信院前沿学术报告	含弘讲坛	杨先一  教授 加拿大圭尔夫大学	2016-05-24	/seeyon/xndxNewsData.do?method=userView&id=NXNvazZYcVQ3cXVNTjlpa2kvM09LbTdpenR6WHdnalI=	905
婚姻法——离婚纠纷的证据收集	雨僧讲坛	刘怀川 副教授	2016-05-25	/seeyon/xndxNewsData.do?method=userView&id=R3Z0TEpieFlPTnJmWGU5Sy9IUDZBMnh2VUh1Z3g5a0E=	1787
外国语﻿学院博雅讲坛系列讲座	含弘讲坛	蔡维天（台湾清华大学教授）	2016-06-02	/seeyon/xndxNewsData.do?method=userView&id=NlJmcERsWmZLMWE4SzlyOVJWVUhJenB5Tkt2L3VXWnU=	2279
教育学部“教育名家”讲坛：对教育本质的新认识	含弘讲坛	顾明远	2016-05-13	/seeyon/xndxNewsData.do?method=userView&id=SVlrdkJmOXh4elhqS29yVGNlQ2xqbjBYQTB3MU8zUkU=	1383
3D打印与先进制造技术	雨僧讲坛	邱志惠  副教授	2016-05-19	/seeyon/xndxNewsData.do?method=userView&id=ZDN1ck83cVJyclVBanc3eEZwZ090YlRRRU5rVlYvYmc=	2026
海国图志书院2016春季学期系列沙﻿龙	含弘讲坛	徐松岩教授（西南大学）	2016-05-24	/seeyon/xndxNewsData.do?method=userView&id=T1lGcjZsaTNmNnRpbVZ0UmhMNmNveHNmNWo1RUJTUEs=	1459
科协学术讲堂：药学院系列学术报告	含弘讲坛	杨荣华	2016-05-11	/seeyon/xndxNewsData.do?method=userView&id=bUovU1RzTGR5N0N2aVJHSDRVNUVOdmQvUUtKQUxhY3o=	1346
﻿名师讲坛：汉语方言中的语音弱化现象	含弘讲坛	北京语言大学博导  赵日新 教授	2016-05-20	/seeyon/xndxNewsData.do?method=userView&id=emdxVGlXallKQkhiUlJGd1h0d3I1eWNlMkQ0RW5RTnc=	1647
﻿名师讲坛：文学的限定时空言说	含弘讲坛	中南民族大学博导  赵辉 教授	2016-05-16	/seeyon/xndxNewsData.do?method=userView&id=ZE52TFhWUTNSQXNOeWtHUWdaQWN3RTFsTkZiRDIzVjc=	1533
中国计算机学会（CCF）走进西南大学：创业与创新	含弘讲坛	臧根林	2016-05-13	/seeyon/xndxNewsData.do?method=userView&id=R1lyMkJvRWpQeUlFTDN3OGZFeEdubnlGZEVGYlVhRTY=	1632
﻿名师讲坛	含弘讲坛	陕西师范大学  李继凯  教授	2016-05-16	/seeyon/xndxNewsData.do?method=userView&id=elphbTFDNWREZGpXZWtOWWh2QndBbG82K0ZGazRDOWw=	2531
﻿科协学术讲堂：如何在《自然》上发表文章	含弘讲坛	印格致（Ed Gerstner）（博士、《自然》系列期刊大中华区执行主编）	2016-05-27	/seeyon/xndxNewsData.do?method=userView&id=YS9VVGxIWVRBVXlCTmt3SmZRaGNDbTVNUXljVjFoeDE=	2008
﻿科协学术讲堂：材料与能源学部系列学术报告	含弘讲坛	Martin Dove	2016-05-17	/seeyon/xndxNewsData.do?method=userView&id=QmJPTVVsakNpQXl1OTdRTlBqUW9KbmNURVdZRG14ZEs=	1520
美国州立大学创新与创业十大教育举措：他山之石	学行讲坛	王政	2016-05-20	/seeyon/xndxNewsData.do?method=userView&id=YWhacnVpNmdQQnR2cS8xcnBab3JacU92NFY1eG0yRVY=	1944
富布莱特客座讲座暨研究生跨学科沙龙	含弘讲坛	Ms. Tami Blumfield	2016-05-25	/seeyon/xndxNewsData.do?method=userView&id=WWJ6bmF3U1FRYmVPOVhHNDBPS0VmRWFOekVvVmlEY0U=	1315
雨僧讲座﻿：中国周边冲突中的美国因素	雨僧讲坛	龚美德 副教授	2016-05-30	/seeyon/xndxNewsData.do?method=userView&id=emNwY3Jndi9RRGxZNDVNZDdRWEluOUxZR1U0cjFOWVU=	2641
心理学部学术报告	含弘讲坛	Kristen Pammer 教授	2016-05-13	/seeyon/xndxNewsData.do?method=userView&id=L3NqNTE1RVllRHVja1ZCSXpBaHlkYm5hY2pPOGlsTkg=	1889
		中山大学郑永廷教授 博士生导师		/seeyon/xndxNewsData.do?method=userView&id=Q011NCtaZ01iVEcvYTZmSWNNUlVIMFpWZXM2UmlHVDQ=	1572
重庆中国抗战大后方研究中心沙龙：海外档案史料与抗战史研究的新视野	学行讲坛	吴景平教授	2016-05-23	/seeyon/xndxNewsData.do?method=userView&id=VzByd2ZzR2szRDkzQkFiQjdiWlpNMzBPdjRvZWtkYjA=	866
科协学术讲堂：无机-有机钙钛矿材料：纳米光电子学的新星 	含弘讲坛	熊启华 教授报告时间：2016年5月12日上午10:00报告地点： 材料与能源学部21教学楼1楼报告厅主  持  人：李长明 教授主办单位：校科协、材料与能源学部	2016-05-11	/seeyon/xndxNewsData.do?method=userView&id=OTJhYmZNV0d6ayt3eWszYUVqTE5WRmVTU1NtNXF4M1k=	857
		历史文化学院 民族学院2014级历史学（师范）专业刘珂、杜宜桦、舒泽浩、王瑞莹同学		/seeyon/xndxNewsData.do?method=userView&id=azZjSWFCd2NxbllQTFlodjhlSUtrc3NHekRhVjF0UEI=	1953
科协学术讲堂-化学化工学院学术报告	含弘讲坛	曾永平教授（暨南大学环境学院 院长）	2016-04-22	/seeyon/xndxNewsData.do?method=userView&id=SVRvRDN1WjdQUnRMY3F3RXJCaDVOUWllT09reEYxUUw=	1513
科协学术讲堂：出生缺陷与重大疾病的遗传基础	含弘讲坛	白云 （教授，第三军医大学遗传学教研室）	2016-04-28	/seeyon/xndxNewsData.do?method=userView&id=WjNndnFLa2V5L2crK2pUWW5GRno0VHFMUVlLVXRLSmU=	1376
梁漱溟与北碚乡村建设	含弘讲坛	张守广教授	2016-04-26	/seeyon/xndxNewsData.do?method=userView&id=SHZXYkM1dDFaVUVDaUpIUjI4U3V4MERPL2hPcy9qbFo=	1605
科协学术讲堂：抗精神病药物的长期使用对青少年影响的临床前试验	含弘讲坛	李 鸣 （University of Nebraska&ndash;Lincoln）	2016-05-08	/seeyon/xndxNewsData.do?method=userView&id=czRSTzhlV0VralhRMllPb25kRFBMZ1RlWlRmZWJWN0s=	982
计信院前沿学﻿术报告	含弘讲坛	陈怡然 博士 匹兹堡大学	2016-04-29	/seeyon/xndxNewsData.do?method=userView&id=ekxPbzJKNUM1UlJxUVo5RHlac0RUQlRaVDc5WWdmZDQ=	1202
科协学术讲堂：视觉图像信息处理---神经机制、模型和应用	含弘讲坛	李朝义 院士	2016-04-19	/seeyon/xndxNewsData.do?method=userView&id=QWVBbkl2OENmM2NoUkllMUtVTzlsSmxWNmlCMko0UG4=	1271
科协学术讲堂: Systems Biology for Disease Diagnosis and Treatment	含弘讲坛	Prof. Bingyun Sun (Simon Fraser University, Canada)	2016-05-06	/seeyon/xndxNewsData.do?method=userView&id=NUZhdkZOM0FuWm9DLysvM1h1ZHUwcHhaSkU3em1VMzA=	1308
计信院2016年前沿学术报告	含弘讲坛	张志强 博士 博士生导师	2016-04-20	/seeyon/xndxNewsData.do?method=userView&id=U0hwZ2V6YkRsVXJ6MVc3ekhrMEl6WXg5WGYwUkdyTlk=	1581
科协学术讲堂：环境中全氟化合物的来源与人体暴露	含弘讲坛	祝凌燕 教授	2016-04-14	/seeyon/xndxNewsData.do?method=userView&id=SVhYTDk4cko0TjZlbC8yejA4S0M2TXgvQlFnaWl5SkY=	943
﻿涵泳经典，诗话人生﻿	雨僧讲坛	董小玉教授	2016-04-20	/seeyon/xndxNewsData.do?method=userView&id=SjhvR0ZRMWFrQVIyM1lVSk9WcThqbmlvYkdWeWdXNVc=	1269
饮食与健康	含弘讲坛	周才琼	2016-05-05	/seeyon/xndxNewsData.do?method=userView&id=bmJpajRQSUpqbHhqTFkzYXRtTHRyaXNJZmFVVW1OZWQ=	1878
科协学术讲堂-物理科学与技术学院学术报告	含弘讲坛	孟杰教授 (北京大学)	2016-04-18	/seeyon/xndxNewsData.do?method=userView&id=bUhGeElUckxiY3hHdVJaM0M5Sk1NL1dsaUpheWRCcXc=	1119
﻿徐悲鸿国画艺术	雨僧讲坛	佟 刚时        间：2016年4月15日（周五）晚上7:00地        点：8教学楼308教室主办单位：宣传部、教务处、文学院	2016-04-13	/seeyon/xndxNewsData.do?method=userView&id=WnY0bkdaNXJHTTRQbmlnYThVK2prVHE1RS9reTV1REg=	2006
科协学术讲堂: Synthesis and Applications of Novel Two-Dimensional Nanomaterials	含弘讲坛	张华教授 (新加坡南洋理工大学大学)	2016-04-20	/seeyon/xndxNewsData.do?method=userView&id=cGdIRmM5NGJYcm1JQWw0RUlLMk0vTVBoQXp3M2JFZ0s=	1236
科协学术讲堂：氧化三氟甲基化反应新进展	含弘讲坛	卿凤翎 教授	2016-04-16	/seeyon/xndxNewsData.do?method=userView&id=SHZQWDhOUy9qeVdTaFBLcVdzVlJJOFdFeTBySTBYQTk=	1168
计算机与信息科学学院复杂系统与复杂网络学术研讨会	含弘讲坛	狄增如教授	2016-05-09	/seeyon/xndxNewsData.do?method=userView&id=VzlFTTU2NVYxZGo3TTR2L25QaHh4K0ZEWDBXSDBLQXk=	1519
﻿抗战时期郭沫若的文化情怀及启示	雨僧讲坛	张 勇	2016-04-13	/seeyon/xndxNewsData.do?method=userView&id=ci9GRzcvTitJU2pQN3NNQXo3Q1FzOXhXbzFJeE90eVk=	1727
校科协学术讲堂、药学院建院十周年系列学术报告	含弘讲坛	林双君 研究员	2016-04-26	/seeyon/xndxNewsData.do?method=userView&id=RjJBZS9VQTh0VVdLKzlSM0VBdnBzamFPb2ZlREdkM2Y=	1227
科协学术讲堂：化学化工学院学术报告	含弘讲坛	刘冬生 （清华大学）	2016-04-26	/seeyon/xndxNewsData.do?method=userView&id=U1ppeThYWnZKWGZXUlV0akhPOSsrcDViN1hibzNYQ2s=	1301
校科协、生命科学学院学术报告：病原微生物致病相关蛋白质的结构与功能机制研究 	含弘讲坛	包锐 （研究员，四川大学生物治疗国家重点实验室）	2016-04-26	/seeyon/xndxNewsData.do?method=userView&id=aFhzRXk2eXNZN3ZPTVYwNGw0UVdqek0zYmp3K09RTWM=	986
﻿科协学术讲堂﻿：西南大学组建10周年暨办学110周年校庆院士校友系列报告会	含弘讲坛	冯小明院士（四川大学）	2016-04-14	/seeyon/xndxNewsData.do?method=userView&id=R2U4dzlzNnI1NUVyWWt2cThaL1M3NGlWdnI0UEhvNVM=	3231
		地理科学学院 2014级本科生卢琛、陈晨、周辉权、杨丽		/seeyon/xndxNewsData.do?method=userView&id=L09HVlA4UXZWZWNvcmxKTFYvTmhzc1J0MmRRdVJpbjE=	732
缙云论坛学术报告：地理学综合研究的途径与方法	含弘讲坛	傅伯杰 院士	2016-04-19	/seeyon/xndxNewsData.do?method=userView&id=eWNmbW9tTmZVYVdRZzNGNldrYmN1MmRhWEV2WDBnUVY=	1206
4•23读书月经典阅读之夜主题系列活动	雨僧讲坛	秦红雨  潘家恩	2016-04-22	/seeyon/xndxNewsData.do?method=userView&id=WXgzS2hNTUsrRFVaRUF0cG1zOUNsbU15eFVLS1VnaTg=	1150
文化大使梅兰芳	雨僧讲坛	秦华生	2016-04-13	/seeyon/xndxNewsData.do?method=userView&id=clZLbW84bmtIVlJYT2JGMHl5Qm5HM3Y2RUY0cmxVcGE=	1708
科协学术讲堂: A Sampled-Data Approach to Analysing Complex Networks	含弘讲坛	王子栋教授 (英国布鲁奈尔大学)	2016-04-11	/seeyon/xndxNewsData.do?method=userView&id=R2I2TFNWaFpKRkFLcHdhYmtjTktyaHlCeHY0SlBLS1U=	1304
博雅论坛：语言学研究与选题的前沿视角	含弘讲坛	冉永平教授	2016-04-13	/seeyon/xndxNewsData.do?method=userView&id=N1d4dWVRZ1AwclNSNkpmc25hNmhORThqNDZGbUQ2OU8=	1578
西南大学拉丁文经藏研究所·“孔子—亚里士多德论坛”	含弘讲坛	孟凡君 文学博士 文学教授	2016-04-07	/seeyon/xndxNewsData.do?method=userView&id=SmI3V0hQa3pGT2NQblNFN2VZbjlYWXRBbU9nb1NXRzM=	1406
﻿外国语学﻿﻿院博雅讲坛﻿暨西南大学校庆110周年“永远的莎士比亚”﻿系列讲座	含弘讲坛	朱小琳教授、朱达教授	2016-04-13	/seeyon/xndxNewsData.do?method=userView&id=WG9XWGltYTZUYTFoaW15VlhPUGtoSHBmSmdVUHZ5NUU=	1372
科协学术讲堂	含弘讲坛	左建儒 研究员 (中国科学院遗传与发育生物学研究所研究员)	2016-04-13	/seeyon/xndxNewsData.do?method=userView&id=a3B3VXRoMVVIQnRiZnJyK3ExQVZwK2ozK09wSEVYOFA=	1329
西﻿南大学逻辑与智能研究中心博士生论坛系列学术报﻿告	含弘讲坛	侯丽平（2015级逻辑学博士生）	2016-04-08	/seeyon/xndxNewsData.do?method=userView&id=TVVGcmVSaTROZWg1TlV3NjRzS29XaXFzejZvU1hSL2E=	1805
抗战大后方研究的新形势与新方向	含弘讲坛	周勇教授	2016-03-25	/seeyon/xndxNewsData.do?method=userView&id=VE1lZlZjWUkxaS9rdDgzRnFyU2tXaU04SXNzT0RrNjE=	1575
科协学术讲堂	含弘讲坛	刘璐 教授（香港城市大学）	2016-04-13	/seeyon/xndxNewsData.do?method=userView&id=bGRiUmw1UFNtZE1FM1VLYmlZT0hkWjdaYmhaZ1pnMUs=	1156
文学院名师讲坛——校友系列讲座.	含弘讲坛	张桃洲  教授	2016-04-13	/seeyon/xndxNewsData.do?method=userView&id=VXEyeWcrTW9PY0xSRGtrTUF5V0syOHFDYS9vb3dGdnA=	1426
计信院可信软件系统工程（国际）春季学校系列学术讲座	含弘讲坛	Prof. Michael Butler	2016-03-23	/seeyon/xndxNewsData.do?method=userView&id=MFRUNXJRVnlDWUMxMDRzTkt4MFR0Uk5xZHFYQ1NsMy8=	1438
特洛伊远征与海盗	雨僧讲坛	徐松岩教授	2016-04-06	/seeyon/xndxNewsData.do?method=userView&id=N3pkNDBBVStDRVhjdENzQkkvQUZ3NE4xb0l1UFNWRU0=	2144
东皇祺楚地，千古一丹丘——走近楚文化	学行讲坛	历史文化学院 民族学院 2014级历史学（师范）专业王启行、徐越、黄安军、米文冉，新闻传媒学院 2014级新闻学专业胡云	2016-04-01	/seeyon/xndxNewsData.do?method=userView&id=VWVRNVdvV2ZudHdPZXVUNmU1TDhEZno5dVBJZ1lla1U=	2117
重庆国学大讲堂：字里乾坤  	雨僧讲坛	鹏  宇	2016-03-24	/seeyon/xndxNewsData.do?method=userView&id=SE12U29HdDVoQWNiZlUwQ1p1RVYrU3dwWVhpaE51UU8=	2185
﻿计信院前沿学术报告﻿：广义投入产出分析方法用于科学领域相互影响的研究	含弘讲坛	吴金闪博士	2016-04-01	/seeyon/xndxNewsData.do?method=userView&id=bXhTNW43cWpTVnY5RElxeVZVaGJCU2JqWEpWejBueDE=	1087
科协学术讲堂：非1：1型生物分子检测	含弘讲坛	夏  帆  教授	2016-03-28	/seeyon/xndxNewsData.do?method=userView&id=WlZBQ1hrNUYyLzNxSDNHTmxWQmRCWExBNDArbDM3S3o=	1352
计信院前沿学术报告：Database meets Deep Learning: Issues and Challenges	含弘讲坛	Beng Chin教授  新加坡国立大学	2016-03-22	/seeyon/xndxNewsData.do?method=userView&id=ZjFZcmtlOFFrOU9YbXJlRUV5RUJpVEd6L2tybEFsTjY=	878
DNA测序技术：过去、未来与应用	含弘讲坛	于军 博士，教授，中国科学院北京基因组研究所原所长	2016-04-06	/seeyon/xndxNewsData.do?method=userView&id=U0ZSNnRxWjh2OHlrd1Zqd2tPYWcwNHhqNzJLblVqUVY=	1660
科协学术讲堂：大数据与数据科学	含弘讲坛	徐宗本 院士	2016-03-21	/seeyon/xndxNewsData.do?method=userView&id=VkxnMUxzRGxGaWR3VGVZdmJRVGFSU3JlbzJaYmVHY2Q=	1804
计信院前沿学术报告：Deep Action Parsing – A Multi-task Learning Framework	含弘讲坛	邵岭  教授  英国诺森比亚大学	2016-03-23	/seeyon/xndxNewsData.do?method=userView&id=WDg4UUc3NUQ0ZjNsd0thMnZVVnVieW9hanh3T1VSRzQ=	1047
青春最是创业时——供给侧改革视域下的大学生创业之道	学行讲坛	李家华	2016-03-31	/seeyon/xndxNewsData.do?method=userView&id=N2VEUVlGU2RQSC9HS2pueXFCUElGUkYzRDZvOWNYTUs=	1361
科协学术讲堂：Financial Innovations in Internet Economics	含弘讲坛	邓小铁教授	2016-03-17	/seeyon/xndxNewsData.do?method=userView&id=S0ZGZDNrRVF3aDQwMmtZQ2F4cG43TktJZzgxQTgyNlk=	1499
缙云论坛学术报告：青藏高原的气候变化及其影响	含弘讲坛	阳坤 研究员	2016-03-15	/seeyon/xndxNewsData.do?method=userView&id=cjU1Sm5HdWR4cnZWVDR2M045SXd1Y2lmK0E3OWxvRWU=	1266
科协学术讲堂	含弘讲坛	王志强教授（国家千人计划，天津大学/ Utah State Univ）	2016-04-06	/seeyon/xndxNewsData.do?method=userView&id=SGFEaTVOeW5UVmhyT3lOYjFqbUl6SmRlL2dJNWsza1M=	916
计算机与信息科学发展高峰论坛：机遇、未来与挑战	含弘讲坛	梅宏：中国科学院院士	2016-04-06	/seeyon/xndxNewsData.do?method=userView&id=VTlxNUNmYXNzYTFKN0V0VlRMMWZ2S0FXb2tyLytwUVI=	1816
校科协、物理科学与技术学院学术报告	含弘讲坛	许竟鸣	2016-01-12	/seeyon/xndxNewsData.do?method=userView&id=WHFyQ3lCMFpBYmNzb09WSHNiU0VoTmZBdDUyZVc1VlY=	3510
科协学术讲堂：中国地理期刊发展态势及地理论文写作注意事项 　	含弘讲坛	何书金研究员	2016-03-10	/seeyon/xndxNewsData.do?method=userView&id=b2I0dHA0TnIvS3RxL1p5NFI0ZGFmcU1pclIzR0JzWEk=	1391
名师讲坛：话说学衡派	含弘讲坛	南京大学博导 沈卫威 教授	2016-01-09	/seeyon/xndxNewsData.do?method=userView&id=LzVHMkVtbWdQSE1ubUxsc3hjM1dFQjdaVElBSTFxRVY=	2520
心理学部学术报告：The Cognitive Neuroscience of Remembering	含弘讲坛	Anthony Wagner	2016-03-10	/seeyon/xndxNewsData.do?method=userView&id=cnVQU3krR3F4MFQ1Nm1VM3pDODhOS3lPTDFCaVJ1WHQ=	1927
		周濂（中国人民大学副教授）		/seeyon/xndxNewsData.do?method=userView&id=OE5UKzZ6RVF0SDJtYzlERnBCTlE4WjRZOVpGSW4yK1E=	2059
校科协、工程技术学院学术报告：精准农业发展与展望——陈学庚院士	含弘讲坛	陈学庚院士	2016-01-11	/seeyon/xndxNewsData.do?method=userView&id=bWxSaWljMHVYMjZ1KzE3RDZ5QkFNYUJWSStYOUVINFY=	2086
		徐松岩教授		/seeyon/xndxNewsData.do?method=userView&id=QStrMm03b2NlcjJZeHo5Y0R6aVFacmVpQTlINXRUanU=	1936
西南大学拉丁文经藏研究所·“孔子—亚里士多德论坛”（第4场）	含弘讲坛	谭杰 哲学博士 副教授	2015-12-28	/seeyon/xndxNewsData.do?method=userView&id=MFUzRW9sTjYwWGlDdkFiL0pjNWVLdCtMS3I4REZPUjk=	2885
地理科学学院院士报告：2016年我国社会经济发展对岩溶研究工作的新需求	含弘讲坛	袁道先 院士	2016-03-15	/seeyon/xndxNewsData.do?method=userView&id=YTRpM1RRb3E5WjRpR1pXaGx5OVAwcFhQdm5aaCsrQ3Y=	1392
化学教师教育科学研究所研究生跨学科学术沙龙	含弘讲坛	Justin M. Thomas 陶正	2016-01-07	/seeyon/xndxNewsData.do?method=userView&id=aHNPMllSSnNUR09KSkZKekpVKzVPTEJIZ0NTR2QyV2k=	2747
科协学术讲堂：畅谈我的中国飞机心脏强健梦--兼谈科技创新	含弘讲坛	李应红院士	2016-03-11	/seeyon/xndxNewsData.do?method=userView&id=OEZaU0J5WU5rS1VaWVU0dmVuRWN6YnVHVTFhcVFOclo=	1984
文学院名师讲坛：阳明学与晚明文学思潮	含弘讲坛	南京大学  周群  教授	2015-12-24	/seeyon/xndxNewsData.do?method=userView&id=cWxrek4rNGlJOEpydVlGaDlRdm05MGNFamJZdlYrL2U=	3278
		美国密歇根大学  端木三  教授		/seeyon/xndxNewsData.do?method=userView&id=NldIajFTSzY1SjNlblMwRkRVekh5TlhUZlBRRUwvMGY=	1027
		程东亚 教育学博士 副教授		/seeyon/xndxNewsData.do?method=userView&id=aGNiSlhJUVVTTG1GNURZV0RBQkNOeHFudDN5ME1DcTE=	1809
校科协，化学化工学院学术报告：纳米材料的制备及光电催化性能研究	含弘讲坛	张云怀 教授	2015-12-24	/seeyon/xndxNewsData.do?method=userView&id=UGx5ZXh3ZFFZMm1CM085VmE0N1dtYTArekIvOERRSHA=	2231
国学大讲堂·名师讲坛：中华优秀传统文化教育的历史、现状与未来探索	雨僧讲坛	祝安顺	2016-01-07	/seeyon/xndxNewsData.do?method=userView&id=WDRNUjYwbmhmbm5QOU5Hb2hsSWRpQ1ZsOFNXcE5PTTU=	2562
		孟凡君 文学博士 教授		/seeyon/xndxNewsData.do?method=userView&id=czA4cVEzMjliRFdXY1hqQ0NpZE9yc0pkYlcxbnNyQjA=	1580
计信院前沿学术报告	含弘讲坛	王璞 教授	2016-03-14	/seeyon/xndxNewsData.do?method=userView&id=VDUxSmttTW5SZzB6R05BRm5ZOUxpRkpDNFBDa0dDSng=	1572
		谭元植 教授		/seeyon/xndxNewsData.do?method=userView&id=dHllaHNZUFQ4VFVkdWwyNFM1REJ2cGsvVkh2TFlVNHc=	2001
